Isp Ariane62,Inject Height Ariane62,Sep. Mass Ariane62,Trans. Eff. Ariane62
3320,13300.385969512106,3158.1666727084294,312.36039296577474
3340,13320.889291601208,3152.879018165365,311.8802745474277
3360,13341.09980064446,3147.6827472889536,311.4081994908637
3380,13358.611869538938,3143.192974759685,311.00248500090476
3400,13376.15169364994,3138.707887509546,310.59668164606313
3420,13393.420556405952,3134.3036005670256,310.1980183513577
3440,13408.204461014422,3130.5421397756154,309.85983788954803
3460,13423.00852129664,3126.783906491487,309.521508780078
3480,13437.832713382151,3123.028925293009,309.1830414805274
3500,13453.216073416115,3119.14113758112,308.83152083447965
3520,13471.448772089218,3114.54486982692,308.4122427924678
3540,13489.751707992305,3109.9435507345447,307.9920039825832
3560,13508.394200542178,3105.269871462201,307.5644119620448
3580,13527.066991289365,3100.6017205626895,307.1368759404848
Isp Ariane64,Inject Height Ariane64,Sep. Mass Ariane64,Trans. Eff. Ariane64
260,2213.8988783312325,18123.274105461933,635.9906027793508
280,2291.3345994231404,17996.451299918393,688.195554401853
300,2375.8602826244023,17859.374299090076,736.3280833415749
320,2479.724508773039,17692.860106226166,780.8162165080523
340,2619.0174381797515,17472.84441446397,821.877881112112
360,2794.830832214193,17200.46726171322,859.1575479094823
380,2986.564918853748,16910.08925541739,892.1887550802243
400,3161.4729168509602,16651.15473967254,921.0799649809239
420,3366.584967584602,16354.619509142514,946.1399044646118
440,3578.3463465772893,16056.374827351021,967.5061039045173
460,3817.746643771212,15728.668697190518,985.0589057649137
480,4029.366531092077,15447.173502858896,999.9684025693764
500,4263.752889250865,15144.155077583204,1011.6047239346985
520,4471.521943858808,14883.07889454853,1021.4482993994476
540,4621.925714842637,14698.414172372022,1031.0054505688174
560,4784.384693062897,14502.959336834672,1038.5477785299734
580,4938.8261512139925,14320.950903796847,1044.8854857657325
600,5097.798426438068,14137.408224805682,1049.727336415617
620,5266.98191124209,13946.245034224241,1052.9449987788958
640,5437.941847536758,13757.364672742893,1054.9667778187613
660,5618.401883296561,13562.580787004701,1055.5617926524098
680,5789.465320897245,13382.212683337988,1055.651645105512
700,5960.694073200195,13205.757005933909,1054.925230026835
720,6132.869521932438,13032.37136114673,1053.4318363295943
740,6312.933416413982,12855.298426098087,1050.918555417643
760,6455.093068719245,12718.518110718614,1049.6417144537177
780,6580.786859039999,12599.76167619532,1048.6831695389587
800,6707.7741332545465,12481.830984005914,1047.2423941739319
820,6832.692068447206,12367.801596755753,1045.5238996511912
840,6961.545018548388,12252.207352446052,1043.267288769575
860,7084.996070022371,12143.36214564255,1040.9695355177548
880,7208.106426418202,12036.64495343314,1038.410355535514
900,7334.3972390515755,11929.039733978423,1035.4401986208522
920,7463.223087518403,11821.195796214939,1032.1161829593996
940,7595.437450819303,11712.501979921517,1028.419184078738
960,7722.949043850576,11609.551347689554,1024.7774440488445
980,7845.830702359113,11512.056032867988,1021.2059549914734
