Isp 180,Inject Height 180 d,Sep. Mass 180 d,Trans. Eff. 180 d
3380,9085.003228171709,2232.5893668062945,217.0494556075333
3400,9115.787946778211,2228.208023510862,216.6922581909327
3420,9146.691690838612,2223.8382917916924,216.33516723731984
3440,9177.714532316704,2219.4802696671813,215.97820999064191
3460,9208.856552760417,2215.134051107854,215.62141293106808
3480,9240.117843103855,2210.7997260894863,215.26480178945923
3500,9271.241475175524,2206.5126680136004,214.91157892072715
3520,9302.419537498938,2202.24608166628,214.5593529674263
3540,9333.7151169467,2197.9913416049912,214.20736414573975
3560,9365.12832882869,2193.7485220462977,213.85563516079756
3580,9396.659296847583,2189.517693530059,213.50418804448114
