Isp 90,Inject Height 90 d,Sep. Mass 90 d,Trans. Eff. 90 d
1360,9085.993204404904,2232.4480273958166,203.08324619272065
1380,9164.593612735687,2221.3199918835307,202.53402137276052
1400,9238.840554136641,2210.9762626586703,202.02840462659248
1420,9304.68764694732,2201.9367867468877,201.60677158981812
1440,9371.267240608446,2192.9226183660553,201.1745092197432
1460,9438.575117320219,2183.93630516871,200.73232409528273
1480,9506.607561481596,2174.9802191056033,200.28088628823838
1500,9575.361331982442,2166.056563428954,199.820831036014
1520,9644.459268364333,2157.2149407656566,199.35639964938875
1540,9714.231713764333,2148.4135356021143,198.88484520009658
1560,9784.711983121224,2139.6495208330157,198.40635797356043
1580,9855.89842742995,2130.924480147968,197.92144652710593
1600,9927.78976042271,2122.239857684286,197.43059159231055
1620,10000.385041291724,2113.5969623042674,196.93424717350425
1640,10040.900081786764,2108.827844887017,196.7318353292199
1660,10080.659352276416,2104.1850629849937,196.53302958781686
1680,10120.706545412331,2099.5456597631373,196.32847809774688
1700,10161.038631838645,2094.91035664545,196.1184429237296
1720,10201.652762186457,2090.2798334644685,195.9031743436169
1740,10254.7223822027,2084.2847565975176,195.57440801110502
1760,10309.395332407472,2078.1734111369587,195.23057792839055
1780,10364.479278046927,2072.0816385756652,194.88261524348914
1800,10419.972799264744,2066.0099938339645,194.53075756136826
1820,10475.874639404663,2059.958979808195,194.17523047635953
1840,10523.680903911863,2054.8354335438626,193.88895829841636
1860,10565.103002362852,2050.433694259155,193.65609892187865
1880,10606.77837692576,2046.0398031896789,193.41965673862666
1900,10648.705403778502,2041.6541195415352,193.17979269972386
1920,10690.882564294841,2037.2769769054976,192.93666060676165
1940,10733.368199572704,2032.9025555144212,192.68991002998538
1960,10779.898413929954,2028.1511504881441,192.40877233292184
1980,10826.709081632398,2023.4121420214112,192.12489661730424
2000,10873.799240953476,2018.6857559819048,191.8384149447143
2020,10921.168018420241,2013.9721934311397,191.54945307246817
2040,10968.814625080882,2009.2716313982478,191.25813069511855
2060,11013.746906588522,2004.8756397346942,190.98850683477932
2080,11055.552966153471,2000.8171109782284,190.74352597612477
2100,11097.579744111199,1996.767434540899,190.49632681423668
2120,11139.826448880802,1992.7267427719817,190.2470039640584
2140,11182.292350750762,1988.6951522328782,189.99564773158116
2160,11225.046011321367,1984.6662642365727,189.7418051686104
2180,11270.926395231592,1980.3757480240524,189.46358589740254
2200,11317.048910594767,1976.0965218800125,189.18366011332927
2220,11363.413188156735,1971.8286190425647,188.90210294072963
2240,11410.018912017924,1967.572057196618,188.61898564070242
2260,11456.86581767413,1963.3268388804236,188.33437574258195
2280,11503.088115329138,1959.1704829388336,188.05483354599735
2300,11548.596985214019,1955.109079672398,187.78096426612493
2320,11594.331251759395,1951.0578520042354,187.50573515583153
2340,11640.29074648732,1947.0167664709115,187.22920053725952
2360,11686.475342345391,1942.9857773721733,186.95141173122275
2380,11732.884952298158,1938.9648270673197,186.67241715374058
2400,11775.269153310968,1935.3182057804074,186.4230784183968
2420,11817.542579928002,1931.705036555154,186.17470954769777
2440,11860.004942512478,1928.0993922335692,185.9251664735894
2460,11902.656095379902,1924.5012238351762,185.67448900390764
2480,11945.495923477474,1920.910474003188,185.42271478196866
2500,11985.514076070176,1917.577024264081,185.19117160675296
2520,12024.283716208554,1914.3664320574558,184.96851909203698
2540,12063.210162350786,1911.1612451721185,184.7448022433089
2560,12102.2932515466,1907.9614202547104,184.52005261257796
2580,12141.532844346635,1904.7669081304878,184.29430013674138
2600,12181.094084380973,1901.5643130666813,184.06642904194064
2620,12224.90923506421,1898.0382219948654,183.80938106724085
2640,12268.910911189894,1894.5188216507274,183.55146925330297
2660,12313.099219025897,1891.005993230211,183.29271505266533
2680,12357.474287173176,1887.4996113649527,183.03313833442377
2700,12402.036265941388,1883.9995442673235,182.7727574299631
2720,12436.576737202962,1881.3008928857548,182.58031274055583
2740,12460.764731539672,1879.41840411782,182.45735614407795
2760,12485.019312782424,1877.5367192797585,182.33353129012707
2780,12509.340214921634,1875.6558467137938,182.2088585907963
2800,12533.727183173527,1873.7757930973858,182.0833577618099
2820,12558.44850193981,1871.8759592880344,181.9552570512971
2840,12588.731851852763,1869.5568167327574,181.78980540059914
