Isp 90,Inject Height 90 d,Sep. Mass 90 d,Trans. Eff. 90 d
2500,9081.338267052566,2233.112872708399,214.95017691822434
2520,9130.439590826889,2226.1327556909396,214.4130161588899
2540,9181.883767667283,2218.896752811493,213.85126225277702
2560,9233.645067045463,2211.6948293453884,213.28997426216628
2580,9279.146302550267,2205.428285547107,212.80727533472148
2600,9313.227595761979,2200.7735378930565,212.46215424744608
2620,9347.457964591347,2196.1317387412378,212.1163583562694
2640,9381.837443314489,2191.503024809199,211.7699436909381
2660,9417.005752691399,2186.8023335137295,211.41555294525492
2680,9454.208255505915,2181.8670768823285,211.0390433944052
2700,9491.579707894018,2176.947682002115,210.6622199766989
2720,9529.120337556134,2172.044262930753,210.28513409943562
2740,9567.798319028194,2167.0319806182397,209.89691907691181
2760,9614.013662520441,2161.0951900002565,209.4262462917058
2780,9660.472955412064,2155.1837472646075,208.95606187427273
2800,9697.371206411166,2150.528871840777,208.59430365503275
2820,9732.238283703957,2146.1624585852474,208.25640934481285
2840,9767.248946765038,2141.809264546111,207.9183150630465
2860,9802.426272747836,2137.466537636153,207.57981042909663
2880,9837.889234848313,2133.1198910139506,207.23965983552398
2900,9874.327834341491,2128.686122373184,206.89056329099554
2920,9911.735253927973,2124.168352390844,206.53280095930637
2940,9949.300986589724,2119.6656541546895,206.1751172051555
2960,9987.025363677887,2115.178062622486,205.8175436546546
2980,10027.0994384785,2110.4480111866064,205.43735035470675
3000,10069.378430014138,2105.498625023451,205.03655140646958
3020,10106.395187678849,2101.1993701550455,204.6920744516647
3040,10128.960613538322,2098.594016220113,204.49654162642958
3060,10151.588513579623,2095.9931261870142,204.30057097413723
3080,10174.278809259067,2093.3967299259393,204.1041820521013
3100,10197.031428237358,2090.8048557047523,203.9073938531593
3120,10228.113729789486,2087.282823641459,203.62716384004807
3140,10259.460634423907,2083.752524201425,203.34530036651367
3160,10290.916030943292,2080.2317286402713,203.06340012530734
3180,10322.480063485593,2076.7204459311324,202.7814821630078
3200,10354.096543779993,2073.2248920597626,202.50011831761375
3220,10385.761818327705,2069.7453738291065,202.21935451997476
3240,10417.535475031844,2066.2753017887403,201.93862074165736
3260,10444.69765359812,2063.325668134263,201.70357859773443
3280,10471.593776682828,2060.4200627929013,201.47175479418823
3300,10501.010905435483,2057.2592139305384,201.21639981617358
3320,10533.077202882861,2053.83388797129,200.93665224699407
3340,10565.25201563492,2050.4179217361075,200.65700519952063
3360,10597.013615042055,2047.0662106879784,200.38239376503256
3380,10624.553211515657,2044.176277161668,200.14849762364392
3400,10652.173729669816,2041.2928695532485,199.91455004818798
3420,10679.4014594888,2038.465062827449,199.68497061668666
3440,10702.719122502422,2036.0547732388804,199.492305037383
3460,10726.095858239081,2033.6488798361001,199.29948437898875
3480,10749.531678048701,2031.2473845063132,199.10651883147324
3500,10773.885205299666,2028.7628848725494,198.9055484890399
3520,10802.811424230527,2025.8263829665923,198.66332344655063
3540,10831.889273135665,2022.8902141334258,198.42055622126642
3560,10861.549757823006,2019.911307557998,198.17337103868394
3580,10891.299821787252,2016.939579590045,197.92627548476872
Isp 360,Inject Height 360 d,Sep. Mass 360 d,Trans. Eff. 360 d
260,400,5660.826866482227,67.40320127721189
280,400,5660.826866482227,75.88158444367207
300,400,5660.826866482227,84.46654298757726
320,400,5660.826866482227,93.35480003127707
340,400,5660.826866482227,102.85186581962988
360,400,5660.826866482227,113.03428103230424
380,400,5660.826866482227,123.56119483377437
400,400,5660.826866482227,133.78950982785443
420,400,5660.826866482227,144.62098520896632
440,400,5660.826866482227,155.59191333830086
460,400,5660.826866482227,167.13914695427675
480,400,5660.826866482227,178.06579924955733
500,400,5660.826866482227,189.44119804197214
520,400,5660.826866482227,200.15468439047112
540,400,5660.826866482227,209.4620124602967
560,400,5660.826866482227,218.91456813317453
580,400,5660.826866482227,228.04724205968415
600,400,5660.826866482227,237.14458856762732
620,400,5660.826866482227,246.33758069899355
640,400,5660.826866482227,255.4263459837052
660,400,5660.826866482227,264.58966324402
680,400,5660.826866482227,273.37841636951856
700,400,5660.826866482227,282.0152360551869
720,400,5660.826866482227,290.5164749256862
740,400,5660.826866482227,299.043758588437
760,400,5660.826866482227,306.5202415085905
780,400,5660.826866482227,313.4565926741545
800,400,5660.826866482227,320.27234959528823
820,400,5660.826866482227,326.8914554453368
840,400,5660.826866482227,333.4548362383863
860,400,5660.826866482227,339.7500662281431
880,400,5660.826866482227,345.89667775479063
900,400,5660.826866482227,351.9764754624994
920,400,5660.826866482227,357.97588688255576
940,400,5660.826866482227,363.91483349618727
960,400,5660.826866482227,369.6165196925271
980,400,5660.826866482227,375.0877917587949
1000,400,5660.826866482227,380.38215743641473
1020,400,5660.826866482227,385.2031253119558
1040,400,5660.826866482227,389.95533535379104
1060,400,5660.826866482227,394.377661802467
1080,400,5660.826866482227,398.7237445536995
