Isp Ariane62,Inject Height Ariane62,Sep. Mass Ariane62,Trans. Eff. Ariane62
2280,12035.861986005631,3517.314250414004,343.6800859955027
2300,12081.368461609494,3503.2067498202855,342.4403512788039
2320,12126.874937213355,3489.191451563936,341.2062427188522
2340,12172.089506288727,3475.3569258557686,339.9840008563339
2360,12214.836280509366,3462.3603786852264,338.839393553385
2380,12257.583054730005,3449.444018630088,337.6993466167582
2400,12300.329828950644,3436.607470564549,336.56295504427175
2420,12342.56790037903,3424.00170823658,335.44637722395987
2440,12384.394556470781,3411.5948034755847,334.3462095331762
2460,12426.221212562532,3399.2632463526047,333.24045167940346
2480,12468.047868654283,3387.006685447749,332.1397126271911
2500,12509.874524746032,3374.8247693411254,331.04401847429494
2520,12551.701180837783,3362.7171466128434,329.96199063613807
2540,12593.527836929532,3350.6834658430116,328.88711014179063
2560,12636.177897502494,3338.488664107106,327.7940666024194
2580,12679.84468100524,3326.0820391097004,326.6709526223104
2600,12723.511464507985,3313.754831755171,325.54135616336157
2620,12767.178248010732,3301.506642171962,324.41772625961266
2640,12808.376299056796,3290.0229960137244,323.3674865811951
2660,12849.282728153557,3278.689544273894,322.33097138990775
2680,12890.189157250321,3267.424425272989,321.30137734460726
2700,12929.312182337446,3256.714059365783,320.32469762906203
2720,12965.001934503309,3246.997601955321,319.44421076425533
2740,13000.691686669174,3237.3324521623626,318.568176818198
2760,13036.381438835037,3227.718391664905,317.7025303100734
2780,13066.487061293581,3219.6481403557746,316.98728499044125
2800,13095.11338491941,3212.0078903463586,316.3040207556667
2820,13123.739708545241,3204.4001367967985,315.620723346342
2840,13153.17996957971,3196.60984756184,314.91823156531126
2860,13185.185254530024,3188.1795332719835,314.1514997870252
2880,13217.19053948034,3179.7893966678294,313.387653849333
2900,13249.195824430653,3171.439280303247,312.62728602385
2920,13279.29242439389,3163.6235067414127,311.91912706118103
2940,13308.533213739667,3156.0636148125536,311.2350730559813
2960,13337.774003085444,3148.5367530385283,310.5531801922946
2980,13367.014792431219,3141.042801349431,309.87522907147513
3000,13396.255581776995,3133.5816396753503,309.2010476986561
3020,13425.496371122772,3126.15314794638,308.52470768310525
3040,13454.737160468549,3118.757206092611,307.8392252894732
3060,13482.162602289034,3111.8498989369223,307.20120316053374
3080,13508.330577895456,3105.285799399674,306.59631792372824
3100,13534.498553501879,3098.7474956774126,305.9932542981188
3120,13560.628122610826,3092.2444413919684,305.3991265530646
3140,13585.874017538521,3085.9855816269774,304.82843801476895
3160,13611.119912466216,3079.7504944201787,304.2593205547403
3180,13636.365807393911,3073.53910249654,303.6917819251821
3200,13662.368911511096,3067.1661004640637,303.1074844781448
3220,13689.151546904804,3060.628150905204,302.5061035117323
3240,13715.934182298512,3054.116600324249,301.9066031114452
3260,13742.716817692219,3047.631356458347,301.30573369910195
3280,13767.46955241966,3041.660951618086,300.75488385824667
3300,13792.10066622129,3035.7420363935244,300.2101533792861
3320,13816.73178002292,3029.84514914979,299.6686747385132
3340,13840.634821231819,3024.143561330371,299.14586596709165
3360,13863.421300358817,3018.727497856484,298.6503311589145
3380,13886.207779485814,3013.330108696264,298.15323445237567
3400,13908.994258612813,3007.9513370300638,297.6574237928458
3420,13932.040962388965,3002.530018682475,297.1565555000075
3440,13955.134910975976,2997.116573291324,296.6534274484137
3460,13978.228859562985,2991.7220746702337,296.1516875151273
3480,14000.864767534793,2986.452899216578,295.6618759243445
3500,14022.421247407494,2981.451810032328,295.1986640466825
3520,14043.977727280195,2976.4670786905203,294.7393361483026
3540,14065.534207152896,2971.498657085032,294.28116983377754
3560,14087.551859325953,2966.4407295294673,293.813947374685
3580,14109.723363110093,2961.3645501313035,293.3444338936785
Isp Ariane64,Inject Height Ariane64,Sep. Mass Ariane64,Trans. Eff. Ariane64
260,2854.1452228300714,17109.899401949056,600.4287730140401
280,2931.820196641857,16992.297029679088,649.7960670142778
300,3024.851429010635,16852.9271242109,694.8330507131875
320,3150.6499761982636,16667.013869748094,735.5438652727673
340,3277.258599507452,16482.825637574933,775.3099317095977
360,3420.6590262234936,16277.704622168902,813.065864780729
380,3564.839813864919,16075.16081659001,848.137316133512
400,3711.264922355654,15873.20123580192,878.0464698687388
420,3865.3798570272143,15664.64399286387,906.223759140053
440,4046.607509851194,15424.572755185463,929.4357195336671
460,4223.2908820628845,15195.816355552053,951.6872991341239
480,4391.604231383427,14982.673667055127,969.8991372298975
500,4554.62968695353,14780.594903406616,987.3195005103851
520,4715.919013761318,14584.826991732298,1000.9788185156314
540,4879.849617975987,14390.021146498748,1009.373532535755
560,5038.981456247772,14204.869909102814,1017.201782462266
580,5192.675965614064,14029.679887519276,1023.6337644675343
600,5347.416093787391,13856.8471328174,1028.8951836538427
620,5501.601054973433,13688.118659962169,1033.4563927659372
640,5642.33698501825,13537.095374455232,1038.075694577555
660,5784.740764504234,13387.139073735229,1041.9073435270502
680,5931.766391426644,13235.283982565876,1044.0612206851606
700,6063.9628126935495,13101.280421064403,1046.579249915558
720,6198.736803096639,12967.097830354052,1048.1556503231363
740,6359.617820375611,12810.089397535896,1047.222724685938
760,6501.941710683272,12674.017574613967,1045.9691467375442
780,6641.641199423857,12542.992370743472,1043.9582376947124
800,6770.97424197504,12423.896159915896,1042.381584572855
820,6899.478797007205,12307.63200448168,1040.437405801604
840,7021.171700546171,12199.404460629943,1038.7711577297111
860,7141.317472983985,12094.315504787644,1036.7650937546673
880,7259.428279740891,11992.68978586495,1034.618310380183
900,7375.824078524749,11894.149847878272,1032.4117578243565
920,7490.593082803166,11798.53068381043,1030.137277465864
940,7600.985142499085,11707.984734226377,1028.022546183603
960,7711.3771197235155,11618.819033275588,1025.5955045287606
980,7821.206090120909,11531.45959923174,1022.9271972667163
1000,7931.035060518302,11445.430309544532,1020.0475902347556
1020,8034.273358043762,11365.760452282333,1017.1682945892302
1040,8132.48300559651,11291.034133011452,1014.545883831868
1060,8230.692653149259,11217.331434957368,1011.622526291
1080,8326.16421679779,11146.652969024015,1008.8069965013336
1100,8421.001687174248,11077.378806877783,1005.969053787688
1120,8515.864593682098,11009.007122957573,1003.0103485226138
1140,8611.145904183804,10941.250088070798,999.9419384565306
1160,8706.427214685511,10874.40023707509,996.8213702086354
1180,8802.327177934085,10808.0212586395,993.5732110776268
1200,8899.067201260472,10741.969351608335,990.2417755311914
1220,8992.974744145844,10678.713499428088,987.0411837299088
1240,9069.737721209249,10627.629776215346,984.8642815781482
