216.8561781573526,-2064.067146214058
261.5509322475732,-2028.2415640244226
306.2456863377939,-2141.012368580472
350.94044042801465,-2271.6231838207214
393.6036147868617,-2320.164719913896
432.2036296829614,-2334.361326128035
468.7720648476874,-2301.4478820928116
505.3405000124134,-2252.662483237493
541.9089351771395,-2242.3834271480046
578.4773703418655,-2338.0796035977246
615.0458055065915,-2396.8410842192316
651.6142406713175,-2412.872153181049
688.1826758360435,-2403.116969499628
726.7826907321432,-2374.0857635933025
767.4142853596165,-2361.170294423855
808.0458799870898,-2372.4476125499023
848.6774746145634,-2380.9011611344613
889.3090692420367,-2375.7681206369853
931.9722436008838,-2356.164867147192
976.6669976911044,-2316.1096771159555
1022.7161382689076,-2295.184153387543
1066.0565058715458,-2282.9680564432147
1110.7512599617664,-2266.195214911256
1155.4460140519873,-2255.3647293177846
1200.140768142208,-2238.471337084623
1244.8355222324285,-2187.677287072649
1289.5302763226493,-2163.8169569375423
1334.22503041287,-2145.83427819787
1378.9197845030908,-2126.690418803031
1423.6145385933114,-2095.3145916706317
1468.309292683532,-2047.3107584545132
1513.0040467737529,-1995.3637832179074
1557.6988008639735,-2001.3186743747738
1602.393554954194,-1998.2478483774194
1647.088309044415,-1963.6055180729727
1691.7830631346355,-1947.2637760291582
1736.4778172248562,-1922.698457020424
1781.1725713150768,-1898.3445054062686
1825.8673254052978,-1890.922648972879
1870.5620794955184,-1863.2781962067656
1915.256833585739,-1812.6681597212955
1959.9515876759597,-1773.9825565892443
2004.6463417661803,-1744.745451284347
2047.9867093688185,-1743.0939295917833
2094.035849946622,-1746.9131904761525
2138.7306040368426,-1753.4229125152215
2183.425358127063,-1759.7187324379975
2228.120112217284,-1767.4500914811579
2272.814866307505,-1772.9045585005842
2317.5096203977255,-1774.543620406961
2362.204374487946,-1768.5212707010578
2406.8991285781667,-1766.242455954327
2451.5938826683873,-1764.0308023038688
2496.288636758608,-1767.538832832839
2540.983390848829,-1770.8954553938202
2585.6781449390496,-1789.5426606451656
2630.3728990292702,-1808.201608171752
2675.067653119491,-1826.4244873589505
2719.7624072097115,-1832.4099276849465
2764.4571612999325,-1824.8593897019473
2808.3392834976034,-1814.4042617514133
2853.8466694803737,-1809.7157725098532
2898.5414235705944,-1805.2671197631353
2943.236177660815,-1796.6079514950761
2987.930931751036,-1798.7708865548266
3032.6256858412567,-1798.2783582286502
3077.3204399314773,-1794.165149182285
3122.015194021698,-1794.8424964767873
3166.7099481119185,-1806.2342010770935
3211.404702202139,-1808.4543394370012
3256.09945629236,-1812.6886472978586
3300.794210382581,-1823.719029680502
3345.4889644728014,-1822.0251374074141
3390.183718563022,-1834.5607470864943
3434.8784726532426,-1841.497327885887
3480.3858586360134,-1818.3678918831138
3524.2679808336843,-1798.4160547874399
3568.962734923905,-1792.2072049811813
3613.6574890141255,-1794.505769873591
3658.3522431043466,-1785.1663160808712
3703.0469971945668,-1772.8316026653756
3747.741751284788,-1776.655580780125
3792.436505375008,-1746.7361997934913
3837.131259465229,-1757.4295647216659
3877.7628540927026,-1757.2449965189498
