Isp Ariane62,Inject Height Ariane62,Sep. Mass Ariane62,Trans. Eff. Ariane62
2420,12221.987217410944,3574.46586056593,350.187215313947
2440,12256.02341353246,3562.7101687180193,349.15595467628555
2460,12284.126218800055,3550.954476870108,348.11121940464415
2480,12312.31095047724,3539.198785022197,347.06411193055527
2500,12340.577496471655,3527.3865814927703,346.0091437214529
2520,12374.161434302197,3515.537730869546,344.9573000817483
2540,12409.241000084785,3503.688880246322,343.90539196164355
2560,12444.439937885476,3491.8400296230975,342.85107975389735
2580,12475.334716548565,3480.468985822616,341.83405754940884
2600,12498.489570981674,3469.751273674274,340.8663563028878
2620,12521.699959787515,3459.0335615259323,339.89687882247904
2640,12544.965773043656,3448.3158493775904,338.92566419820815
2660,12568.714248220807,3437.6493399361757,337.9584544607734
2680,12593.773583495939,3427.596926782759,337.0519008914589
2700,12618.895310645024,3417.544513629343,336.1436997558721
2720,12644.079363742876,3407.4921004759262,335.2338862420092
2740,12669.96770105735,3397.43968732251,334.3234539650669
2760,12700.792979591453,3388.336977230154,333.51212856396046
2780,12731.707481650137,3379.3489245025735,332.7104683231219
2800,12756.247984212521,3370.360871774993,331.8979067093913
2820,12779.404559222938,3361.3728190474126,331.0819109017387
2840,12802.61321013392,3351.9565942482022,330.2224210281597
2860,12825.888908088713,3342.1848370972357,329.3266167046747
2880,12849.309328118597,3332.4130799462696,328.4296494213028
2900,12873.324992667403,3322.6413227953035,327.53215413188286
2920,12897.928515576634,3312.9830899926915,326.6453138930481
2940,12922.588820554418,3304.073649039076,325.8310760006957
2960,12947.305892999888,3295.16420808546,325.01565150516166
2980,12973.502148693311,3286.2547671318443,324.20091452262943
3000,13001.07571922021,3277.5151915431397,323.4034557269085
3020,13025.188785796177,3270.6130304394965,322.78166852566756
3040,13039.921609167617,3263.7108693358527,322.1469832991378
3060,13054.676485844448,3256.8087082322095,321.5115079857901
3080,13069.453358231094,3249.906547128566,320.87525764567806
3100,13084.252170955355,3243.5855519378447,320.2956355806102
3120,13104.392230951722,3237.5519441464216,319.7501215225441
3140,13124.671029444311,3231.5183363549986,319.2039174621942
3160,13144.987885369963,3225.4847285635756,318.6569151463708
3180,13165.342776264351,3219.4363170632755,318.10766654291893
3200,13185.699644427259,3213.374192959019,317.5562510838362
3220,13206.056190796658,3207.312068854763,317.00403605333565
3240,13226.450464843201,3201.249944750506,316.4510799711176
3260,13243.875849706139,3195.1878206462497,315.89398388558374
3280,13261.108430854358,3190.2134229708154,315.4435299562866
3300,13279.9200856582,3185.266209065144,314.9968757929552
3320,13300.385969512106,3180.318995159472,314.55138187263253
3340,13320.889291601208,3175.3717812538,314.1052407091275
3360,13341.09980064446,3169.689412498,313.5853744286651
3380,13358.611869538938,3163.8514697517603,313.0465348987337
3400,13376.15169364994,3158.0135270055207,312.50710713942203
3420,13393.420556405952,3152.175584259281,311.96678571784463
3440,13408.204461014422,3146.6141666970125,311.45064083487347
3460,13423.00852129664,3141.3165737610725,310.9601029504466
3480,13437.832713382151,3136.0189808251325,310.4690701963985
3500,13453.216073416115,3130.721387889192,309.97810130536504
3520,13471.448772089218,3125.3785728616836,309.48503088522193
3540,13489.751707992305,3119.6088978479033,308.9492077318048
3560,13508.394200542178,3113.8392228341227,308.41317153035897
3580,13527.066991289365,3108.069547820342,307.87661788114343
Isp Ariane64,Inject Height Ariane64,Sep. Mass Ariane64,Trans. Eff. Ariane64
260,2213.8988783312325,14192.172818230925,498.03851626871057
280,2291.3345994231404,14058.822855627355,537.6181797246762
300,2375.8602826244023,13925.472893023787,574.1363943230465
320,2479.724508773039,13786.59696314697,608.4261343081359
340,2619.0174381797515,13595.797831801961,639.5115328091726
360,2794.830832214193,13404.998700456952,669.5751713007396
380,2986.564918853748,13213.331692322798,697.1451052074632
400,3161.4729168509602,13019.407608380952,720.1852178713062
420,3366.584967584602,12825.483524439105,741.9739572505347
440,3578.3463465772893,12636.442383486634,761.4318467973934
460,3817.746643771212,12454.302361211076,779.9910909301137
480,4029.366531092077,12272.162338935517,794.4349539329123
500,4263.752889250865,12093.95149438695,807.8561266761253
520,4471.521943858808,11939.974133890884,819.4585515772203
540,4621.925714842637,11785.99677339482,826.7168669526998
560,4784.384693062897,11632.019412898753,832.9615798067955
580,4938.8261512139925,11497.076299844877,838.8498944762192
600,5097.798426438068,11364.689671869126,843.8481246873117
620,5266.98191124209,11232.303043893375,848.041697662196
640,5437.941847536758,11099.916415917623,851.1835903106496
660,5618.401883296561,10986.613849729787,855.0769202799918
680,5789.465320897245,10875.690462414466,857.9254268317616
700,5960.694073200195,10764.767075099144,859.929830435432
720,6132.869521932438,10653.843687783823,861.1708344538026
740,6312.933416413982,10542.9203004685,861.8820197560117
760,6455.093068719245,10445.524456849087,862.0546909482546
780,6580.786859039999,10360.462204237625,862.3053849308437
800,6707.7741332545465,10275.399951626163,862.119865284549
820,6832.692068447206,10190.3376990147,861.4499130250563
840,6961.545018548388,10105.27544640324,860.4574681095439
860,7084.996070022371,10020.213193791778,858.9661206697363
880,7208.106426418202,9935.150941180316,857.1128965789974
900,7334.3972390515755,9869.438452509807,856.6668851336658
920,7463.223087518403,9804.435702928471,856.0315663680592
940,7595.437450819303,9739.432953347134,855.1733616302834
960,7722.949043850576,9674.430203765798,853.9639095370463
980,7845.830702359113,9609.42745418446,852.4284899460283
1000,7966.320357404287,9544.424704603123,850.624848240845
1020,8070.302729359935,9479.421955021788,848.3521629865951
1040,8176.34893530159,9420.847349266061,846.5019047690229
1060,8271.882467798758,9367.5222062719,844.7995438437214
1080,8368.723045118724,9314.197063277737,842.9639991788026
1100,8467.259952432938,9260.871920283575,841.006769319144
1120,8563.66335736894,9207.546777289414,838.8826166592821
1140,8659.564815638189,9154.22163429525,836.6219629727809
1160,8756.42115242384,9100.89649130109,834.2499735898833
1180,8851.310837579862,9056.251999381042,832.534389415687
1200,8947.647033757412,9013.653233436087,830.9180272017645
1220,9044.034434046696,8971.054467491134,829.201028885377
1240,9141.679832275759,8928.45570154618,827.4015274586493
1260,9233.639832723322,8885.856935601225,825.4477997092373
1280,9304.328384078664,8843.258169656272,823.1847903674966
1300,9375.822354057922,8801.73081491351,820.9601644870464
1320,9450.649138983268,8766.36357995341,819.277902216208
1340,9528.133250496923,8730.996344993311,817.5583681210586
1360,9604.140182604293,8695.629110033213,815.7628965667338
1380,9677.95173589324,8660.261875073113,813.8884215049413
1400,9752.545244692135,8624.894640113014,811.9659840946841
1420,9826.50679723435,8589.527405152914,809.9847846948277
1440,9899.660022722268,8559.864599579925,808.48464680615
1460,9972.585245905728,8530.396496718366,806.954349639957
1480,10039.55561546428,8500.928393856806,805.3298348849002
1500,10107.136541454554,8471.460290995246,803.6695725580771
1520,10175.32777300358,8441.992188133687,801.9748282781541
1540,10235.777588263969,8413.971946044972,800.3192970514247
1560,10295.869264913123,8387.050692290033,798.7319383479414
1580,10356.439866658464,8360.129438535096,797.1160498800822
1600,10416.968652050386,8333.208184780156,795.4687771848972
1620,10477.413792045329,8306.286931025219,793.790975956001
1640,10538.322658899797,8279.36567727028,792.0876360274931
1660,10599.382692251893,8252.490572190429,790.3618534920893
1680,10658.455795291273,8228.303003522637,788.8532734641554
1700,10717.957584294028,8204.115434854846,787.3225849469501
1720,10776.262401858101,8179.927866187054,785.7598520009175
1740,10825.780433960099,8155.740297519263,784.1175520046629
1760,10875.603746627752,8131.552728851471,782.456919091797
1780,10925.662943995008,8107.36516018368,780.77809841271
1800,10975.918548614802,8083.177591515889,779.0814233121115
1820,11026.476429612638,8060.710669817933,777.5340635329312
1840,11076.121288598566,8042.291321676193,776.3543828265977
1860,11125.819703409023,8023.871973534451,775.1586780567787
1880,11175.036356470297,8005.45262539271,773.9444018462596
1900,11222.582880785583,7987.033277250969,772.7055221997645
1920,11270.389638267821,7968.613929109228,771.4536165210212
1940,11319.959891104416,7950.194580967487,770.1972243482298
1960,11370.36488633505,7931.775232825746,768.931355256021
1980,11421.050109381693,7913.349891449639,767.652722499368
2000,11466.015498109624,7894.920153948589,766.33077334665
2020,11504.136970478401,7876.490416447539,764.9619622908167
2040,11542.361490787483,7858.060678946489,763.5830940632825
2060,11580.514389285167,7839.63094144544,762.1935879349452
2080,11618.83135836196,7821.20120394439,760.7949047440542
2100,11656.722307257398,7802.771466443341,759.3844573219639
2120,11692.098759240544,7784.3417289422905,757.9527121571091
2140,11727.615361142914,7765.945569171098,756.5161117475585
2160,11763.271873334306,7747.578745871752,755.0744618672361
2180,11799.06808403119,7729.211922572406,753.6251130229596
2200,11834.364979175723,7710.84509927306,752.1654039049702
2220,11869.6891096055,7692.478275973715,750.6979725927953
2240,11905.147397388133,7674.1114526743695,749.2234901008766
2260,11940.739710295824,7655.744629375024,747.7421348823666
2280,11976.771397830766,7637.377806075679,746.2553739300605
2300,12013.03092070395,7621.503885444477,745.006119875244
2320,12049.426878083468,7606.964160139635,743.8811242114076
2340,12084.609027008813,7592.424434834794,742.7446707272824
2360,12119.251574619055,7577.8847095299525,741.5998274476656
2380,12153.847707498448,7563.34498422511,740.448792795398
2400,12187.858698907341,7548.805258920269,739.2896124323967
2420,12221.987217410944,7534.265533615428,738.1252387272508
2440,12256.02341353246,7519.725808310586,736.9549918929689
2460,12284.126218800055,7504.6355771397175,735.7029944941039
2480,12312.31095047724,7489.378229686382,734.4301809771998
2500,12340.577496471655,7474.120882233046,733.1530317943369
2520,12374.161434302197,7458.86353477971,731.8907159046198
2540,12409.241000084785,7443.606187326374,730.628885998754
2560,12444.439937885476,7428.348839873039,729.3625707171874
2580,12475.334716548565,7413.091492419703,728.0763466535825
2600,12498.489570981674,7397.834144966367,726.7589434033015
2620,12521.699959787515,7383.784308796424,725.5567764283702
2640,12544.965773043656,7370.677705859843,724.4440318598929
2660,12568.714248220807,7357.571102923262,723.329552447999
2680,12593.773583495939,7344.464499986681,722.2161104788631
2700,12618.895310645024,7331.3578970501,721.099537378588
2720,12644.079363742876,7318.25129411352,719.9799000204964
2740,12669.96770105735,7305.144691176939,718.8593263280518
2760,12700.792979591453,7292.038088240359,717.7512628530163
2780,12731.707481650137,7281.169561869444,716.8603742882894
2800,12756.247984212521,7270.73568530593,715.989191068265
2820,12779.404559222938,7260.301808742416,715.1109757717963
2840,12802.61321013392,7249.867932178902,714.2302930791656
2860,12825.888908088713,7239.434055615388,713.3472385875272
2880,12849.309328118597,7229.000179051874,712.4620920377683
2900,12873.324992667403,7218.56630248836,711.5762253894927
2920,12897.928515576634,7208.132425924846,710.6896156400466
2940,12922.588820554418,7197.545917353843,709.7856706365692
2960,12947.305892999888,7186.91885997848,708.8754817920925
2980,12973.502148693311,7176.2918026031175,707.9671328451932
3000,13001.07571922021,7165.664745227755,707.0602592984595
3020,13025.188785796177,7155.037687852392,706.1413202217576
3040,13039.921609167617,7144.410630477029,705.1943092394146
3060,13054.676485844448,7133.783573101667,704.245695620586
3080,13069.453358231094,7123.156515726304,703.2955099135496
3100,13084.252170955355,7113.734945358486,702.4628206012109
3120,13104.392230951722,7105.17924758721,701.7283327185191
3140,13124.671029444311,7096.623549815933,700.9924753856811
3160,13144.987885369963,7088.067852044656,700.2550085197819
3180,13165.342776264351,7079.5121542733805,699.5159617607917
3200,13185.699644427259,7070.956456502104,698.7752714339705
3220,13206.056190796658,7062.400758730827,698.0329623937172
3240,13226.450464843201,7053.84506095955,697.28916080108
3260,13243.875849706139,7046.121927371104,696.6186814428443
3280,13261.108430854358,7038.539234075857,695.9602281608912
3300,13279.9200856582,7030.956540780611,695.304316442658
3320,13300.385969512106,7023.373847485365,694.6510562296132
3340,13320.889291601208,7015.791154190119,693.9964580719811
3360,13341.09980064446,7008.208460894873,693.339752979739
3380,13358.611869538938,7000.625767599627,692.6752597655288
3400,13376.15169364994,6993.043074304381,692.0095948178034
3420,13393.420556405952,6985.38711772705,691.3348282355381
3440,13408.204461014422,6977.691003475034,690.6491293342254
3460,13423.00852129664,6969.994889223019,689.9624018861231
3480,13437.832713382151,6962.298774971002,689.2746632949359
3500,13453.216073416115,6954.602660718986,688.5871532491707
3520,13471.448772089218,6946.906546466969,687.905012774665
3540,13489.751707992305,6939.2104322149535,687.221903616204
3560,13508.394200542178,6931.514317962938,686.5384373844802
3580,13527.066991289365,6924.40742758995,685.9123024233859
Isp Soyuz,Inject Height Soyuz,Sep. Mass Soyuz,Trans. Eff. Soyuz
260,2213.8988783312325,4273.652674600988,149.97306362926574
280,2291.3345994231404,4230.592777053816,161.78051400979413
300,2375.8602826244023,4187.532879506643,172.64871699643197
320,2479.724508773039,4132.5092063287975,182.3747084302583
340,2619.0174381797515,4073.696849477225,191.61627354558806
360,2794.830832214193,4014.884492625653,200.54212849799575
380,2986.564918853748,3956.0428836134797,208.72373421946034
400,3161.4729168509602,3897.1031363022425,215.57325461398656
420,3366.584967584602,3838.163388991005,222.04365807162208
440,3578.3463465772893,3779.2236416797673,227.72400250129624
460,3817.746643771212,3721.7054049391395,233.08387533291733
480,4029.366531092077,3664.906036707579,237.24665450382093
500,4263.752889250865,3608.1066684760185,241.01560843717357
520,4471.521943858808,3552.9657028184006,243.8454301480411
540,4621.925714842637,3505.9512731664427,245.92141911864204
560,4784.384693062897,3458.9368435144847,247.6922875860089
580,4938.8261512139925,3411.9224138625273,248.94074651555064
600,5097.798426438068,3370.4379934020467,250.260927682631
620,5266.98191124209,3332.105401484803,251.57479373749797
640,5437.941847536758,3293.77280956756,252.57896191856494
660,5618.401883296561,3255.916440815491,253.40464687124467
680,5789.465320897245,3222.2308707222246,254.18467035895418
700,5960.694073200195,3188.5453006289586,254.71291673817296
720,6132.869521932438,3154.859730535692,255.0134267358747
740,6312.933416413982,3121.700893364941,255.1985402875483
760,6455.093068719245,3088.94439617985,254.9263100962969
780,6580.786859039999,3056.18789899476,254.36773289764508
800,6707.7741332545465,3023.6824783487427,253.69102352894072
820,6832.692068447206,2998.9733222838895,253.52106907072516
840,6961.545018548388,2974.2641662190363,253.25661111639252
860,7084.996070022371,2949.5550101541826,252.84570056292264
880,7208.106426418202,2925.9146582884946,252.42084420819702
900,7334.3972390515755,2903.370678411181,252.01246529182438
920,7463.223087518403,2880.8266985338673,251.52682580643392
940,7595.437450819303,2858.2827186565537,250.97223346696308
960,7722.949043850576,2837.2162400247284,250.4416509812023
980,7845.830702359113,2816.2184471417645,249.8197577015728
1000,7966.320357404287,2795.2206542588,249.11759675592057
1020,8070.302729359935,2776.286079391725,248.46117323365107
1040,8176.34893530159,2760.2340284491224,248.01838688878507
1060,8271.882467798758,2744.18197750652,247.48099142689978
1080,8368.723045118724,2728.1299265639173,246.90430077355535
1100,8467.259952432938,2712.620256786108,246.3409512826407
1120,8563.66335736894,2697.1862033533216,245.7356638651188
1140,8659.564815638189,2681.7521499205354,245.0904989526967
1160,8756.42115242384,2666.2136646263866,244.4032498804476
1180,8851.310837579862,2650.47061855421,243.655757175602
1200,8947.647033757412,2634.7275724820333,242.88072549983218
1220,9044.034434046696,2618.9845264098567,242.0746269910083
1240,9141.679832275759,2605.461364004838,241.44855329671125
1260,9233.639832723322,2592.498811457038,240.82904498408206
1280,9304.328384078664,2579.5362589092383,240.11907984566884
1300,9375.822354057922,2566.733178930651,239.4058324527359
1320,9450.649138983268,2554.388379344568,238.72543430214415
1340,9528.133250496923,2542.0435797584855,238.0334292490823
1360,9604.140182604293,2529.698780172403,237.31858595184394
1380,9677.95173589324,2519.348897836036,236.76753974170956
1400,9752.545244692135,2509.7833816204716,236.27636259394907
1420,9826.50679723435,2500.2178654049067,235.76831807827534
1440,9899.660022722268,2490.7615095292426,235.25400616838343
1460,9972.585245905728,2481.813477440099,234.77339903084174
1480,10039.55561546428,2472.865445350956,234.26527415949033
1500,10107.136541454554,2463.917413261813,233.74664890294713
1520,10175.32777300358,2454.5768813547397,233.1806082084497
1540,10235.777588263969,2445.0113651391757,232.56433341814594
1560,10295.869264913123,2435.4458489236117,231.93712009400772
1580,10356.439866658464,2426.026428246259,231.3151509921116
1600,10416.968652050386,2418.004530735518,230.81711924642954
1620,10477.413792045329,2409.982633224777,230.3101834008509
1640,10538.322658899797,2401.960735714036,229.79579295619024
1660,10599.382692251893,2393.597227362794,229.24084851512262
1680,10658.455795291273,2384.957919013891,228.64761551475746
1700,10717.957584294028,2376.3186106649882,228.0476580397367
1720,10776.262401858101,2367.6755707949446,227.43775208389843
1740,10825.780433960099,2358.727538705802,226.77520323428482
1760,10875.603746627752,2349.7795066166595,226.10702956752573
1780,10925.662943995008,2340.831474527517,225.4332833510619
1800,10975.918548614802,2333.0464242120834,224.86616287339422
1820,11026.476429612638,2326.5678400837173,224.42013128678485
1840,11076.121288598566,2320.0892559553517,223.9674478783274
1860,11125.819703409023,2313.610671826986,223.50997072570155
1880,11175.036356470297,2308.2791811671877,223.15786923727833
1900,11222.582880785583,2303.03502797343,222.80712026118687
1920,11270.389638267821,2297.7908747796714,222.45262427413564
1940,11319.959891104416,2292.7857218317354,222.11999731523014
1960,11370.36488633505,2288.1587108641193,221.82133594811995
1980,11421.050109381693,2283.531699896503,221.51924916567003
2000,11466.015498109624,2278.9046889288866,221.20487080249106
2020,11504.136970478401,2273.234481542985,220.77572850429067
2040,11542.361490787483,2267.373137297575,220.32507336221906
2060,11580.514389285167,2261.511793052164,219.87129248533344
2080,11618.83135836196,2255.650448806754,219.41480900278592
2100,11656.722307257398,2249.7891045613437,218.95487848177754
2120,11692.098759240544,2243.927760315934,218.4887548670332
2140,11727.615361142914,2238.066416070524,218.02023821024332
2160,11763.271873334306,2232.2050718251135,217.54939170947574
2180,11799.06808403119,2226.343727579703,217.0762763568789
2200,11834.364979175723,2220.4823833342925,216.6001271225075
2220,11869.6891096055,2214.553257748605,216.11509076120376
2240,11905.147397388133,2208.383299665992,215.60445837408818
2260,11940.739710295824,2202.213341583379,215.0917755516113
2280,11976.771397830766,2196.0433835007657,214.57746597494435
2300,12013.03092070395,2190.0826230839502,214.08175889617297
2320,12049.426878083468,2184.2212788385395,213.5938787437466
2340,12084.609027008813,2178.3599345931293,213.10257958202308
2360,12119.251574619055,2172.7538919082194,212.63373264296172
2380,12153.847707498448,2168.7694496310587,212.321760303174
2400,12187.858698907341,2164.785007353898,212.00746531313186
2420,12221.987217410944,2160.8005650767373,211.69169387820727
2440,12256.02341353246,2156.6653477009854,211.35947431411734
2460,12284.126218800055,2152.4400351570885,211.01045654472856
2480,12312.31095047724,2148.2147226131915,210.6601748664466
2500,12340.577496471655,2143.507609968864,210.26139765261357
2520,12374.161434302197,2137.015607039816,209.69171446061446
2540,12409.241000084785,2130.5236041107682,209.12203685840277
2560,12444.439937885476,2124.0316011817204,208.55094211608417
2580,12475.334716548565,2118.1549589443407,208.03446520676667
2600,12498.489570981674,2112.869843255566,207.56711014911454
2620,12521.699959787515,2107.5847275667916,207.09873379715305
2640,12544.965773043656,2102.299611878017,206.62935862676278
2660,12568.714248220807,2098.4697736067806,206.3024850097025
2680,12593.773583495939,2094.8548855419535,205.99704000972397
2700,12618.895310645024,2091.2399974771265,205.69070776576362
2720,12644.079363742876,2087.1943853569906,205.34113198618962
2740,12669.96770105735,2082.567374389375,204.93406264690023
2760,12700.792979591453,2077.9403634217592,204.530516973633
2780,12731.707481650137,2073.313352454143,204.12602305550251
2800,12756.247984212521,2070.3217170658722,203.8759261251681
2820,12779.404559222938,2067.5458398815636,203.64507729283002
2840,12802.61321013392,2064.7699626972544,203.4135337904148
2860,12825.888908088713,2061.573394415634,203.13986932600048
2880,12849.309328118597,2057.563476854446,202.78543960590815
2900,12873.324992667403,2053.553559293258,202.43076382817645
2920,12897.928515576634,2049.54364173207,202.07583558555072
2940,12922.588820554418,2046.7656511893572,201.84170369272715
2960,12947.305892999888,2044.2982535959952,201.63757761541413
2980,12973.502148693311,2041.8308560026335,201.43399636490182
3000,13001.07571922021,2038.8895206753236,201.18409169640628
3020,13025.188785796177,2034.571062513024,200.79484677028438
3040,13039.921609167617,2030.2526043507244,200.39757748513347
3060,13054.676485844448,2025.9341461884248,199.999816008384
3080,13069.453358231094,2024.0379646298957,199.84073202322728
3100,13084.252170955355,2023.112782007827,199.77712441631652
3120,13104.392230951722,2022.1875993857584,199.71717575498303
3140,13124.671029444311,2020.6825538636392,199.5996061307595
3160,13144.987885369963,2016.3640957013397,199.20365979665686
3180,13165.342776264351,2012.0456375390402,198.80720713222425
3200,13185.699644427259,2007.7271793767404,198.41023111438594
3220,13206.056190796658,2005.1542498809356,198.18526431970318
3240,13226.450464843201,2003.6122178641447,198.06177622155337
3260,13243.875849706139,2002.0701858473537,197.9357591873756
3280,13261.108430854358,2000.6340948845814,197.8197058846323
3300,13279.9200856582,2000.3257128722628,197.81591514387372
3320,13300.385969512106,2000.0173308599442,197.81292887560292
3340,13320.889291601208,1999.7089488476254,197.8096122268763
3360,13341.09980064446,1997.7263799290429,197.6401133770282
3380,13358.611869538938,1994.3335069603597,197.32885685539628
3400,13376.15169364994,1990.9406339916766,197.01723653002517
3420,13393.420556405952,1987.547877002809,196.70507117216803
3440,13408.204461014422,1984.4635080269668,196.42142269295044
3460,13423.00852129664,1981.3791390511246,196.13746230152083
3480,13437.832713382151,1978.2947700752825,195.85319527564405
3500,13453.216073416115,1976.6227523978068,195.70881336022066
3520,13471.448772089218,1976.6227523978068,195.73153757630902
3540,13489.751707992305,1976.6227523978068,195.75403627013736
3560,13508.394200542178,1976.6227523978068,195.77648310024836
3580,13527.066991289365,1976.6227523978068,195.79868419029677
