Isp Ariane62,Inject Height Ariane62,Sep. Mass Ariane62,Trans. Eff. Ariane62
2280,12035.861986005631,2196.0433835007657,214.57746597494435
2300,12081.368461609494,2190.0826230839502,214.08175889617297
2320,12126.874937213355,2184.2212788385395,213.5938787437466
2340,12172.089506288727,2178.3599345931293,213.10257958202308
2360,12214.836280509366,2172.7538919082194,212.63373264296172
2380,12257.583054730005,2168.7694496310587,212.321760303174
2400,12300.329828950644,2164.785007353898,212.00746531313186
2420,12342.56790037903,2160.8005650767373,211.69169387820727
2440,12384.394556470781,2156.6653477009854,211.35947431411734
2460,12426.221212562532,2152.4400351570885,211.01045654472856
2480,12468.047868654283,2148.2147226131915,210.6601748664466
2500,12509.874524746032,2143.507609968864,210.26139765261357
2520,12551.701180837783,2137.015607039816,209.69171446061446
2540,12593.527836929532,2130.5236041107682,209.12203685840277
2560,12636.177897502494,2124.0316011817204,208.55094211608417
2580,12679.84468100524,2118.1549589443407,208.03446520676667
2600,12723.511464507985,2112.869843255566,207.56711014911454
2620,12767.178248010732,2107.5847275667916,207.09873379715305
2640,12808.376299056796,2102.299611878017,206.62935862676278
2660,12849.282728153557,2098.4697736067806,206.3024850097025
2680,12890.189157250321,2094.8548855419535,205.99704000972397
2700,12929.312182337446,2091.2399974771265,205.69070776576362
2720,12965.001934503309,2087.1943853569906,205.34113198618962
2740,13000.691686669174,2082.567374389375,204.93406264690023
2760,13036.381438835037,2077.9403634217592,204.530516973633
2780,13066.487061293581,2073.313352454143,204.12602305550251
2800,13095.11338491941,2070.3217170658722,203.8759261251681
2820,13123.739708545241,2067.5458398815636,203.64507729283002
2840,13153.17996957971,2064.7699626972544,203.4135337904148
2860,13185.185254530024,2061.573394415634,203.13986932600048
2880,13217.19053948034,2057.563476854446,202.78543960590815
2900,13249.195824430653,2053.553559293258,202.43076382817645
2920,13279.29242439389,2049.54364173207,202.07583558555072
2940,13308.533213739667,2046.7656511893572,201.84170369272715
2960,13337.774003085444,2044.2982535959952,201.63757761541413
2980,13367.014792431219,2041.8308560026335,201.43399636490182
3000,13396.255581776995,2038.8895206753236,201.18409169640628
3020,13425.496371122772,2034.571062513024,200.79484677028438
3040,13454.737160468549,2030.2526043507244,200.39757748513347
3060,13482.162602289034,2025.9341461884248,199.999816008384
3080,13508.330577895456,2024.0379646298957,199.84073202322728
3100,13534.498553501879,2023.112782007827,199.77712441631652
3120,13560.628122610826,2022.1875993857584,199.71717575498303
3140,13585.874017538521,2020.6825538636392,199.5996061307595
3160,13611.119912466216,2016.3640957013397,199.20365979665686
3180,13636.365807393911,2012.0456375390402,198.80720713222425
3200,13662.368911511096,2007.7271793767404,198.41023111438594
3220,13689.151546904804,2005.1542498809356,198.18526431970318
3240,13715.934182298512,2003.6122178641447,198.06177622155337
3260,13742.716817692219,2002.0701858473537,197.9357591873756
3280,13767.46955241966,2000.6340948845814,197.8197058846323
3300,13792.10066622129,2000.3257128722628,197.81591514387372
3320,13816.73178002292,2000.0173308599442,197.81292887560292
3340,13840.634821231819,1999.7089488476254,197.8096122268763
3360,13863.421300358817,1997.7263799290429,197.6401133770282
3380,13886.207779485814,1994.3335069603597,197.32885685539628
3400,13908.994258612813,1990.9406339916766,197.01723653002517
3420,13932.040962388965,1987.547877002809,196.70507117216803
3440,13955.134910975976,1984.4635080269668,196.42142269295044
3460,13978.228859562985,1981.3791390511246,196.13746230152083
3480,14000.864767534793,1978.2947700752825,195.85319527564405
3500,14022.421247407494,1976.6227523978068,195.70881336022066
3520,14043.977727280195,1976.6227523978068,195.73153757630902
3540,14065.534207152896,1976.6227523978068,195.75403627013736
3560,14087.551859325953,1976.6227523978068,195.77648310024836
3580,14109.723363110093,1976.6227523978068,195.79868419029677
