217.24163956404084, 10641.811512038952
265.6140917103206, 10531.60553712945
304.2141066064203, 10390.692990062029
334.6878025770253, 10120.917761622091
363.1299188162567, 9862.058293870472
395.6351945182354, 9567.332755285799
424.07731075746665, 9316.270259454413
452.51942699669803, 9068.326552391118
480.9615432359294, 8818.823450943775
511.43523920653445, 8577.312245714667
543.9405149085131, 8338.52998065764
576.4457906104918, 8103.841125858735
610.9826460438442, 7872.790857955936
647.5510812085702, 7647.198470397297
686.1510961046699, 7411.78189821917
728.814270463517, 7193.36745026467
773.5090245537376, 6979.021604021272
818.2037786439582, 6785.51493727376
862.8985327341791, 6606.893398737594
907.5932868243997, 6433.2335696052105
952.2880409146203, 6283.389945610983
996.9827950048411, 6141.485056662808
1040.4586012562374, 6023.297138664711
1086.3723031852826, 5907.292372804279
1131.0670572755032, 5792.180714636528
1175.7618113657238, 5681.038423991802
1219.2376176171203, 5581.208830787702
1265.1513195461653, 5490.50878288656
1309.8460736363859, 5402.190355499235
1354.5408277266067, 5314.864269992664
1399.2355818168273, 5229.522868247606
1443.9303359070482, 5162.043620356168
1490.2503537823677, 5091.09117588208
1532.1008962486653, 5028.871339958649
1582.0777576404575, 4951.667141635795
1626.7725117306782, 4892.126628790405
1671.060949874624, 4841.120256119524
1716.5683358573942, 4784.3583005402525
1760.8567740013405, 4733.351927869371
1805.551528091561, 4682.841726138866
1852.5035929944193, 4636.874245018047
1899.0041957347498, 4594.424064563464
1943.6989498249704, 4550.76102181018
1987.9873879689162, 4510.37270726339
2033.5963529382552, 4468.892816647771
2079.408475880731, 4425.229773894485
2122.4779661858533, 4385.039927723848
2165.95377243725, 4345.544720869741
2210.96455004124, 4304.549975173601
2256.562228456515, 4261.989534510045
2301.256982546736, 4222.295859279786
2345.139104744407, 4186.174614820251
2389.2921042395947, 4154.155050134508
2434.889782654871, 4115.343456576033
2480.4874610701463, 4078.957587614963
2524.7307529978393, 4046.651346385892
2568.6128751955107, 4010.4308677382796
2608.3157476600704, 3981.582071633431
2658.8150152685016, 3939.4784232641923
2703.509769358722, 3906.7311411992287
2748.204523448943, 3880.9302522995586
2792.899277539164, 3857.1140471614053
2837.1877156831097, 3832.503968518644
2881.8373235570775, 3809.7021573030397
2928.507224608356, 3783.928833455615
2973.935604712684, 3758.7619407575403
3019.5332831279597, 3734.5046947834926
3061.067802080488, 3715.209158213229
3105.7625561707086, 3695.3623205980984
3150.863626207204, 3675.317014606817
3195.15206435115, 3655.6686453678394
3239.8468184413705, 3633.8371239911976
3283.0178877330613, 3614.734542786635
3324.6652722262215, 3598.360901754153
3373.931080712033, 3579.258320549592
3426.752153727748, 3557.4267991729484
3471.4469078179686, 3539.5646453193312
3516.1416619081897, 3524.679517107985
3559.617468159586, 3509.3974521443342
3605.531170088631, 3491.932235043021
3651.5803106664343, 3477.377887458595
3701.088408351746, 3459.1289268325236
3751.8049107475354, 3448.2691922897375
3797.145576272168, 3430.0762578092
3835.0996797338557, 3426.437670913094
3883.8575932868234, 3404.606149536452
